Ozone_mean,Ozone_max,Ozone_95,PM25_mean,PM25_first_max,PM25_95,CO_mean,CO_max,CO_95,NO2_mean,NO2_max,NO2_95
0.050029000000000004,0.104,0.07400000000000001,8.138596000000001,20.4,13.4,0.26571100000000003,1.094,0.65,15.409471,49.0,34.0
0.051329,0.105,0.077,10.110526,18.3,16.1,0.248216,1.075,0.7080000000000001,15.62585,44.0,36.0
0.047458999999999994,0.102,0.07200000000000001,7.402778,25.0,12.1,0.166330999999999,1.455,0.30000000000000004,12.105556,48.0,26.0
0.047029999999999,0.083,0.07,7.157143,26.9,12.9,0.160378,1.022,0.266,12.253444,40.0,24.0
0.048482,0.1,0.075,10.037377000000001,62.1,22.4,0.32300500000000004,1.727,0.664,22.600775,59.0,39.0
0.049291999999999,0.08800000000000001,0.07300000000000001,9.882782,65.7,23.2,0.286962,1.942,0.516,23.605422,84.0,40.0
0.049392,0.104,0.07300000000000001,8.661678,63.6,19.0,0.290143,1.486,0.542,20.137821,50.0,36.0
0.046568,0.106,0.067,9.693878,77.60000000000002,25.0,0.306143,1.482,0.5630000000000001,20.292429,45.0,37.0
0.061480999999999,0.162,0.102,22.3,75.60000000000002,34.5,0.5012300000000001,3.3,1.4,37.661017,99.0,64.0
0.05583099999999999,0.12,0.08800000000000001,18.027742,89.4,34.9,0.7008759999999989,5.9,1.8,35.745098,139.0,63.0
0.054433999999999004,0.106,0.08600000000000001,15.486604000000002,47.7,29.2,0.622221999999999,2.9,1.4,29.954225,65.0,53.0
0.056147999999999004,0.134,0.085,16.168155,50.1,29.6,0.5415939999999999,3.5,1.3,31.10221,80.0,57.0
0.061292,0.155,0.10099999999999999,15.380781,34.800000000000004,29.2,0.586828999999999,2.4,1.2,33.479339,69.0,54.0
0.052926999999999,0.124,0.08600000000000001,16.766037999999998,79.8,32.9,0.454445,2.0,1.1,31.993976,69.0,54.5
0.049587,0.098,0.075,13.162701,42.4,23.1,0.5366000000000001,2.8,1.1,29.277286,80.0,50.0
0.055712,0.113,0.08199999999999999,13.314815,96.8,20.7,0.345464,2.514,0.9079999999999999,30.570248,77.0,53.0
0.055090999999999,0.103,0.08700000000000001,12.42697,32.3,23.4,0.332642,1.5,0.7000000000000001,31.193680999999998,68.0,53.0
0.052188,0.11599999999999999,0.083,13.47709,34.0,21.5,0.33050300000000005,1.4,0.8,26.947091,70.10000000000001,47.2
0.043959,0.09699999999999999,0.066,11.873885000000001,23.0,19.9,0.297883,1.4069999999999998,0.6930000000000001,22.205307,55.9,40.8
0.047369999999999,0.08900000000000001,0.069,12.117035000000001,70.0,25.0,0.31259899999999896,1.4,0.7000000000000001,24.859143,57.5,46.9
0.045398,0.106,0.075,11.785755,30.8,21.3,0.31326499999999896,1.494,0.7659999999999999,30.504225,65.2,48.2
0.059475,0.098,0.083,18.12449,40.2,37.1,0.8070970000000001,4.6,1.7000000000000002,25.546703,55.0,43.0
0.059919999999999,0.107,0.092,15.513675,55.7,32.3,0.8275119999999989,9.6,1.6,20.509589,43.0,32.0
0.052486,0.08900000000000001,0.076,15.121739000000002,56.9,32.2,0.8321839999999989,4.3,1.6,22.983562,43.0,36.0
0.055493999999999,0.09300000000000001,0.07400000000000001,13.688983,29.8,26.9,0.7090350000000001,2.7,1.3,23.261649,50.0,39.0
0.055923,0.09,0.078,16.754386,44.9,34.6,0.7110799999999989,3.3,1.2,20.260274,44.0,34.0
0.06004400000000001,0.10800000000000001,0.08600000000000001,14.107563,55.9,27.4,0.636247,3.9,1.2,17.900551999999994,38.0,29.0
0.065923,0.107,0.08900000000000001,15.156364000000002,37.8,29.2,0.500069,2.7,1.0,20.466165,46.0,33.0
0.055479999999999,0.08800000000000001,0.075,12.594595,29.0,26.4,0.357143,2.0,0.6000000000000001,18.316239000000003,42.0,33.0
0.049852,0.09,0.069,15.853835,45.2,29.7,0.656119,2.4,1.3,16.032121,35.6,31.3
0.050752,0.078,0.068,13.517391,128.8,28.3,0.8628619999999989,6.1,1.7000000000000002,20.113609,45.9,35.4
0.059065999999999994,0.1,0.083,11.5277,50.1,23.2,0.8772059999999989,5.7,2.0,17.705233,42.2,30.3
0.052492,0.081,0.07,11.205239,96.7,23.3,0.257006,8.3,0.8,17.187679,38.8,31.4
0.050860999999999004,0.08,0.07200000000000001,12.513393,164.3,27.3,0.20691500000000002,4.4,0.6000000000000001,18.439091,41.8,33.5
0.050341000000000004,0.08600000000000001,0.07200000000000001,11.248368,129.6,24.0,0.190833,3.2,0.6000000000000001,17.153160999999994,39.9,31.9
0.045378999999999,0.08199999999999999,0.066,9.052893,75.3,19.0,0.181696,1.0,0.4,16.901929,38.0,30.5
0.047359,0.075,0.065,8.842735000000001,24.1,17.0,0.323868,1.7000000000000002,0.6000000000000001,15.740597,36.6,27.2
0.044515,0.095,0.079,15.16,38.5,30.9,0.8325279999999989,6.8,1.7000000000000002,40.329305,95.0,68.0
0.047011000000000004,0.114,0.083,14.26,47.5,28.6,0.8294940000000001,6.0,1.7000000000000002,36.334254,72.0,58.0
0.039644,0.084,0.066,13.575,41.6,26.6,0.813873,5.5,1.6,35.835735,74.0,56.0
0.038675999999998996,0.083,0.063,11.367308,39.4,20.7,0.6080760000000001,6.4,1.4,31.843137,65.0,54.0
0.038519,0.08600000000000001,0.066,12.261864,38.2,22.8,0.9049860000000001,6.7,1.6,30.433333,66.0,55.0
0.03982,0.08700000000000001,0.064,12.034783000000001,45.1,24.4,0.8632620000000001,6.3,1.6,31.33241,65.0,50.0
0.044059,0.094,0.07100000000000001,28.1,49.9,35.0,0.830349,4.1,1.3,32.588983,69.0,54.0
0.049352,0.109,0.08900000000000001,15.415873000000001,50.8,32.0,0.894381,9.1,1.7000000000000002,44.327484999999996,117.0,67.0
0.042311999999999,0.091,0.064,15.547726999999998,38.9,27.9,0.523455,3.6,1.3,42.627328999999996,95.0,61.0
0.055788,0.122,0.09699999999999999,15.834483,43.1,30.5,0.533392,2.9,1.2,42.186246,114.0,66.0
0.04937,0.126,0.08600000000000001,13.909302,64.2,27.9,0.359967,2.8,0.8,39.073654,93.0,65.0
0.034704,0.08800000000000001,0.057999999999999996,14.383470999999998,46.4,29.0,0.198929,2.0,0.6000000000000001,38.062857,96.0,63.0
0.045172000000000004,0.095,0.077,13.628652,46.9,30.3,0.27715,2.4,0.8,35.96358499999999,113.0,62.0
0.050503,0.096,0.079,11.690816,42.2,25.9,0.4570900000000001,2.1,0.8,34.579096,157.0,53.0
0.034497,0.081,0.06,11.919534,50.2,27.8,0.19436799999999899,1.3,0.5,34.117021,75.0,53.0
0.044646,0.083,0.067,11.220765,34.1,22.1,0.354554,1.7000000000000002,0.7000000000000001,35.455556,166.0,54.0
0.044752999999999994,0.079,0.066,9.14661,28.9,19.3,0.280785,2.1,0.5,30.670571,64.0,50.0
0.03906,0.092,0.06100000000000001,10.303081,38.9,19.6,0.316249,1.3,0.6000000000000001,33.022067,74.9,49.5
0.042303,0.085,0.065,9.142274,27.2,18.1,0.312814,1.1,0.5,30.121302000000004,77.0,45.0
0.042735999999999004,0.077,0.062,8.796541999999997,26.2,16.4,0.312363,1.0,0.6000000000000001,29.764881,70.0,47.0
0.034741999999998996,0.078,0.051,8.811331,29.8,16.8,0.27938799999999897,1.4369999999999998,0.4890000000000001,29.097421,61.0,47.0
0.041409999999998996,0.094,0.06,7.731514999999999,59.0,18.0,0.248285999999999,2.668,0.433,26.541546999999998,69.0,44.0
0.038431,0.099,0.059,8.781742,30.0,16.0,0.28393199999999896,1.1,0.5,25.420613,57.0,42.0
0.043622999999999,0.062,0.057,7.4887929999999985,31.0,14.2,0.46537799999999896,13.4,1.3,11.100961999999999,71.0,23.0
0.052565999999999,0.07100000000000001,0.067,8.958475,30.2,16.8,0.43355200000000005,5.9,1.2,12.108626,54.0,25.0
0.047983,0.08700000000000001,0.064,7.961345,27.6,15.1,0.364222,4.5,0.9,11.025271,104.0,23.0
0.054077,0.103,0.092,12.988421,58.6,29.0,0.800184,15.0,2.0,31.772059,155.0,48.0
0.046023999999999,0.099,0.07,10.837234,33.6,23.8,0.618935999999999,11.0,2.0,22.900901,54.0,40.0
0.053954999999999004,0.125,0.08800000000000001,11.505556,34.0,27.7,0.563315,6.7,1.7000000000000002,31.545455,56.0,48.0
0.060736,0.139,0.114,12.754545,74.10000000000002,31.5,0.37184799999999896,6.0,1.3,24.183332999999998,55.0,39.0
0.054633999999999,0.10099999999999999,0.081,10.873684,40.0,23.6,0.692839,8.1,1.6,23.173251999999998,58.0,41.0
0.051897000000000006,0.11,0.078,9.701639,44.9,21.7,0.7670659999999989,7.1,1.4,23.214876,62.0,41.0
0.053724999999999,0.111,0.08800000000000001,10.52314,40.4,23.7,0.6551100000000001,10.0,1.3,22.899407999999998,56.0,42.0
0.049023000000000004,0.11199999999999999,0.08199999999999999,9.243802,40.1,22.8,0.641934,9.9,1.4,19.895833,48.0,36.0
0.052869000000000006,0.10800000000000001,0.08800000000000001,10.268908,35.80000000000001,25.7,0.52056,5.9,1.0,21.188515,50.0,39.0
0.053104,0.109,0.076,9.218182,31.5,18.9,0.515929,9.4,0.9,21.184383999999998,75.0,40.0
0.046841,0.08900000000000001,0.069,7.947107000000001,28.0,19.7,0.44610500000000003,3.3,0.9,20.645179,50.8,43.0
0.052329999999999,0.102,0.075,7.980671999999998,25.7,19.4,0.45696,3.4,0.9,16.629132000000002,63.7,36.5
0.048240000000000005,0.10800000000000001,0.066,7.482759,35.0,16.6,0.6612640000000001,4.4,1.2,4.615385,12.1,8.2
0.052355,0.11199999999999999,0.075,8.194915,28.3,21.3,0.37795100000000004,2.4,1.0,3.5745099999999987,11.4,8.3
0.047480999999999,0.085,0.068,7.4644070000000005,31.2,13.9,0.171316,0.418,0.235,3.2617019999999988,8.6,7.1
0.04733,0.09,0.07,5.9568970000000006,30.0,12.7,0.17094399999999899,0.435,0.22699999999999998,2.748598,12.3,6.6
0.049901999999999,0.11699999999999999,0.08199999999999999,13.020513000000001,45.3,30.4,0.21008600000000002,2.3,0.8,32.551247,86.0,51.0
0.056770999999999,0.155,0.09300000000000001,11.781818,47.1,26.5,0.162045,3.1,0.5,27.887459999999997,72.0,45.0
0.055173,0.16699999999999998,0.085,10.463793,40.8,22.2,0.12221800000000001,1.1,0.4,25.617729,50.0,40.0
0.050782,0.10099999999999999,0.078,8.008849999999997,24.9,19.8,0.113248,2.4,0.30000000000000004,22.073864,52.0,42.0
0.052634,0.118,0.084,12.891667,50.6,28.7,0.44408500000000006,3.0,1.1,29.138503999999998,59.0,44.0
0.050392,0.115,0.079,12.628406,43.0,28.2,0.381073,2.2,0.9,27.030387,58.0,43.0
0.056164,0.10800000000000001,0.08800000000000001,13.692219,52.6,28.9,0.541975,3.4,1.2,27.421488,55.0,41.0
