Ozone_mean,Ozone_max,Ozone_95,PM25_mean,PM25_first_max,PM25_95
0.049296,0.08,0.067,9.491158,39.4,19.4
0.048727,0.076,0.065,8.702876999999999,91.5,18.6
0.051200999999999004,0.095,0.078,11.415789,30.6,24.3
0.057025,0.108,0.092,15.0,43.7,37.2
0.050220999999999,0.096,0.078,11.468852,29.5,22.4
0.051748999999999004,0.1,0.08,13.341071,31.7,30.3
0.049401999999999,0.106,0.07300000000000001,9.989286,26.8,19.7
0.046257,0.08199999999999999,0.07100000000000001,9.887273,21.9,18.8
0.048565,0.1,0.076,11.133929,23.4,19.5
0.046335999999999,0.08900000000000001,0.07100000000000001,10.001887,25.5,20.3
0.049180999999999,0.091,0.07300000000000001,7.713913000000002,28.7,16.3
0.050346999999999004,0.098,0.075,9.363461,42.6,19.6
0.05108000000000002,0.08199999999999999,0.07,8.997677999999997,55.5,21.1
0.046901,0.084,0.07200000000000001,14.512381,36.7,32.4
0.048593,0.101,0.077,14.867797,46.9,31.3
0.050911,0.10300000000000001,0.08800000000000001,14.241667,41.2,31.0
0.047715,0.094,0.07400000000000001,13.376271,35.0,32.7
0.044660000000000005,0.083,0.069,11.444262,38.9,24.5
0.051980999999999986,0.112,0.083,15.806667,54.6,41.0
0.043056,0.078,0.067,12.598305,30.9,25.2
0.049552,0.08800000000000001,0.075,14.574545,46.9,35.0
0.044627,0.08199999999999999,0.065,10.85,35.7,26.2
0.044088999999999004,0.078,0.07,9.864407,26.4,23.8
0.0483,0.097,0.07,11.510169,33.6,24.4
0.045281999999999004,0.081,0.065,10.7775,27.1,20.6
0.045811,0.077,0.065,8.924138000000003,44.7,18.6
0.047353,0.091,0.075,8.042342,19.9,14.5
0.048983,0.094,0.07200000000000001,7.994642999999999,22.6,21.7
0.046311,0.1,0.07300000000000001,12.212931,36.8,25.3
0.049897,0.108,0.083,13.563366,35.0,32.0
0.051203,0.136,0.091,13.471901,44.0,30.8
0.049005,0.094,0.078,11.310169,23.4,21.2
0.047070999999999,0.101,0.07200000000000001,10.259016,32.9,22.4
0.054291999999999986,0.117,0.08800000000000001,13.706667,54.0,41.0
0.045512,0.093,0.07,10.713115,27.8,22.8
0.052156,0.105,0.08,11.855,33.0,30.2
0.049644999999999,0.09,0.076,9.360656,28.4,21.0
0.046355,0.11800000000000001,0.07100000000000001,8.759649000000001,25.3,21.5
0.053089,0.1,0.08,9.64918,31.6,20.3
0.046362,0.092,0.07300000000000001,14.758929,48.5,32.7
0.051479,0.1,0.079,13.622034,38.0,31.1
0.052093999999999,0.11,0.08800000000000001,12.293333,36.0,26.4
0.045437,0.093,0.07200000000000001,12.256897,35.4,25.8
0.045009,0.084,0.069,11.318644,36.2,23.6
0.054138,0.109,0.085,13.803478,46.4,31.9
0.042145999999999004,0.069,0.06100000000000001,11.698276,34.300000000000004,24.8
0.047522999999999004,0.085,0.07200000000000001,11.560345,46.1,25.5
0.045972000000000006,0.08,0.065,10.09009,32.4,22.8
0.043708,0.079,0.065,9.642735,33.8,22.8
0.045655,0.08600000000000001,0.067,10.278761,34.4,22.5
0.044514,0.092,0.065,10.388889,22.1,20.6
0.046402,0.079,0.067,9.924,34.9,18.3
0.045819,0.091,0.069,7.204762,14.7,13.8
0.048570999999999004,0.092,0.07100000000000001,7.115517,22.8,16.3
0.052740999999999004,0.093,0.076,14.591228,37.4,29.1
0.052958000000000005,0.095,0.08,12.881967,26.5,23.5
0.053091,0.085,0.075,13.3,41.1,30.1
0.049172999999999,0.075,0.069,11.482455999999999,33.7,24.8
0.055188,0.093,0.077,13.391070999999998,44.8,30.8
0.051659,0.08199999999999999,0.075,11.501754,25.6,23.5
0.054536999999999,0.097,0.076,12.084375,34.800000000000004,29.0
0.049411,0.08,0.068,10.762609,27.0,21.6
0.048491,0.078,0.069,10.154701,26.8,20.3
0.050678,0.078,0.07,10.491453,39.9,19.8
0.048156,0.07300000000000001,0.067,9.018367,17.400000000000002,16.0
0.047514,0.07300000000000001,0.064,7.633050999999999,22.8,16.2
0.048022999999999004,0.077,0.066,9.245935,44.3,19.4
0.047221,0.079,0.063,9.033288,64.2,20.4
0.053174,0.10400000000000001,0.079,16.5,42.7,30.4
0.049393,0.097,0.07200000000000001,15.064167,35.4,29.3
0.049897,0.084,0.07100000000000001,14.209322,42.8,29.6
0.052966999999999986,0.102,0.083,14.123214,38.2,26.5
0.050383,0.085,0.07300000000000001,13.600935,36.3,30.2
0.045897,0.078,0.064,11.844828,28.7,21.5
0.055201,0.093,0.078,14.34386,42.3,31.8
0.050939,0.08800000000000001,0.07200000000000001,12.168421,26.7,25.2
0.053472000000000006,0.092,0.075,14.042373,36.7,33.0
0.047864,0.08199999999999999,0.069,11.859322,28.6,25.2
0.046706,0.07300000000000001,0.067,11.005085,22.4,20.9
0.051607000000000014,0.079,0.07200000000000001,12.031373,26.0,21.8
0.048209999999999004,0.07300000000000001,0.066,10.203448,23.7,21.7
0.048251999999999004,0.081,0.066,8.684745999999999,25.5,16.0
0.047807999999999004,0.078,0.067,7.769492,14.9,14.4
0.049366,0.077,0.065,10.953128,46.6,23.1
0.055231999999999004,0.10400000000000001,0.08199999999999999,15.896552,41.8,32.0
0.059431,0.129,0.095,20.729825,51.3,41.8
0.053975999999999004,0.122,0.08700000000000001,20.639129999999998,42.6,36.7
0.05825699999999901,0.125,0.08700000000000001,19.74955,51.6,37.6
0.058622999999999,0.135,0.101,19.428182,47.4,36.3
0.056177,0.128,0.08600000000000001,18.094117999999998,51.1,36.0
0.054551999999999004,0.105,0.081,16.251327,47.9,31.1
0.060103,0.13,0.099,18.892982,46.1,41.2
0.055881999999999,0.11800000000000001,0.08600000000000001,16.217647,40.0,32.3
0.05790999999999901,0.12300000000000001,0.09,15.154955,38.4,34.7
0.051134,0.092,0.075,15.685858999999999,41.8,30.4
0.04954,0.101,0.07400000000000001,11.344068,36.0,21.8
0.058102999999999,0.11,0.08600000000000001,14.604385999999998,39.0,25.6
0.051523,0.092,0.07400000000000001,14.920832999999998,33.7,33.7
0.050664,0.096,0.07400000000000001,11.745097999999999,38.1,23.0
0.051753,0.094,0.078,9.626316,31.1,20.1
0.054501999999999,0.102,0.077,9.339655,22.2,20.0
0.053245999999999,0.105,0.081,16.077778,42.7,35.80000000000001
0.048443,0.08600000000000001,0.07300000000000001,14.879309999999998,32.4,29.2
0.053341,0.093,0.077,13.898319,46.0,31.0
0.053626,0.10400000000000001,0.085,13.882882999999998,36.8,26.5
0.052840000000000005,0.091,0.076,13.703570999999998,37.8,27.8
0.047014,0.085,0.068,12.83945,42.5,27.8
0.052729,0.095,0.078,14.496667,47.8,31.8
0.04868,0.085,0.07100000000000001,12.083333,36.5,22.5
0.054764,0.08900000000000001,0.08,13.052586,37.2,32.5
0.049108,0.078,0.069,11.187395,28.8,23.0
0.045939,0.076,0.067,10.651724,26.0,21.3
0.049985999999999,0.078,0.07100000000000001,11.509091,32.4,23.8
0.046952999999999,0.07400000000000001,0.065,9.884,25.7,18.6
0.047062,0.07200000000000001,0.065,8.559649,23.7,15.2
0.047962,0.078,0.069,7.642372999999999,15.3,14.2
0.049779,0.08,0.067,10.64965,54.6,23.3
0.055554999999999986,0.1,0.083,14.508772,41.5,31.3
0.055734000000000006,0.092,0.081,14.998246,34.4,28.6
0.053849999999999,0.095,0.075,12.083607,30.7,23.4
0.054221000000000005,0.10400000000000001,0.083,11.503447999999999,25.8,25.2
0.053764,0.093,0.077,13.367857,36.3,34.2
0.048919,0.08199999999999999,0.067,10.932787,29.0,19.9
0.055047000000000006,0.09,0.07400000000000001,15.096295999999999,34.300000000000004,32.1
0.052532999999999004,0.08800000000000001,0.07400000000000001,11.553571,27.0,23.4
0.055803,0.099,0.08,14.237288,41.1,30.8
0.048943999999999,0.079,0.067,10.408621,21.4,20.7
0.043254,0.068,0.059000000000000004,9.696491,30.8,19.6
0.047178,0.07100000000000001,0.063,10.209091,20.6,16.9
0.052367,0.084,0.07100000000000001,9.687037,30.1,19.0
0.047471,0.079,0.066,8.008035999999999,27.9,14.7
0.047005,0.08600000000000001,0.067,9.622392999999999,35.0,20.4
0.049845,0.08199999999999999,0.07100000000000001,9.537287,51.1,20.9
0.049920000000000006,0.092,0.076,16.133333,49.6,35.1
0.043868,0.081,0.063,13.591525,33.4,27.3
0.049909999999999004,0.08700000000000001,0.07200000000000001,12.828814,31.8,27.5
0.047886,0.09,0.07100000000000001,11.861017,27.5,24.0
0.048607,0.092,0.07200000000000001,12.79,30.5,29.0
0.043229,0.08199999999999999,0.06100000000000001,10.479661,35.5,23.6
0.048868999999999004,0.095,0.068,13.803846,46.0,34.9
0.048896999999999004,0.08,0.07100000000000001,10.33,26.7,25.0
0.049575,0.09,0.07100000000000001,12.433962,45.9,26.7
0.04417,0.068,0.06100000000000001,10.682456,29.8,20.9
0.038292,0.07200000000000001,0.06,8.483333,32.7,19.5
0.042745,0.067,0.06,9.8,24.5,20.2
0.044985,0.068,0.065,9.476189999999999,21.5,16.8
0.045394,0.076,0.062,9.186275,26.2,20.5
0.04519,0.078,0.065,7.137735999999999,22.5,15.7
0.048045,0.076,0.067,9.776284,52.7,22.3
0.055709999999999,0.11900000000000001,0.08700000000000001,17.912281,51.2,44.2
0.051724,0.11,0.08,17.40708,41.0,32.0
0.055326999999999,0.11,0.083,16.875,52.2,35.1
0.054700000000000006,0.117,0.093,16.860177,88.8,31.7
0.051057,0.134,0.081,15.019091,50.9,29.1
0.049662,0.102,0.078,14.761017,42.2,26.2
0.05729400000000001,0.132,0.095,17.082456,44.7,39.5
0.052855999999999986,0.121,0.081,14.565454999999998,32.1,28.9
0.049516,0.114,0.078,15.551851999999998,34.9,32.7
0.046005,0.095,0.068,12.687156,32.3,23.4
0.042246,0.115,0.067,11.694444,28.6,21.8
0.054551999999999004,0.115,0.077,12.992857,36.5,23.5
0.051570000000000005,0.102,0.081,10.8,24.8,24.8
0.048929,0.095,0.07100000000000001,10.885185,22.5,21.0
0.048298999999999,0.091,0.067,10.627778,42.2,19.3
0.049645999999999,0.091,0.07300000000000001,10.039286,25.7,17.8
0.046730999999999,0.075,0.07,8.864912,19.4,17.1
0.053680999999999986,0.111,0.083,15.794828,41.6,34.0
0.051299,0.102,0.08,13.401801999999998,33.8,27.6
0.051975999999999,0.107,0.075,13.208772,41.1,30.2
0.051524,0.097,0.081,13.621367999999999,34.1,26.6
0.050799,0.092,0.076,13.00339,36.6,27.8
0.049030000000000004,0.08199999999999999,0.069,11.807627,35.80000000000001,25.1
0.055267,0.08900000000000001,0.078,15.169492000000002,44.8,37.0
0.048509,0.084,0.07100000000000001,11.651667,30.1,23.6
0.047494999999999,0.093,0.07200000000000001,13.042157,34.6,29.5
0.044235,0.07300000000000001,0.066,11.08125,29.9,23.3
0.041224,0.07200000000000001,0.062,10.569564999999999,23.0,19.8
0.052659,0.084,0.07,11.466379,33.0,22.3
0.044169,0.07400000000000001,0.06100000000000001,10.553846,24.8,18.5
0.046019,0.077,0.065,8.165179,28.2,14.8
0.047900000000000005,0.081,0.068,7.742982,20.6,13.7
0.048513999999999,0.083,0.064,9.948333,52.2,21.2
0.055559,0.11,0.084,15.501695000000002,44.3,35.2
0.050904000000000005,0.096,0.075,15.99375,37.6,28.5
0.052582,0.111,0.081,15.885841,51.6,37.6
0.054976,0.107,0.08800000000000001,14.357377,40.8,26.4
0.050794,0.10400000000000001,0.076,13.821310999999998,45.7,30.1
0.047896,0.083,0.07100000000000001,11.714286,35.4,25.0
0.053533,0.093,0.077,15.361017000000002,49.3,35.6
0.046743,0.08199999999999999,0.067,12.086207,28.3,22.0
0.049177,0.085,0.07300000000000001,14.584482999999999,44.0,35.4
0.043967,0.078,0.062,11.677049,31.8,28.1
0.043014,0.083,0.064,10.532202999999999,30.6,23.1
0.048164,0.08,0.066,11.762069,39.8,26.6
0.045523999999999,0.075,0.064,10.164705999999999,26.4,21.6
0.046929000000000005,0.07300000000000001,0.065,8.458181999999999,25.3,17.400000000000002
0.047328999999999004,0.076,0.066,8.695713999999999,31.6,18.9
0.046744999999999,0.078,0.068,8.638888999999999,49.4,18.4
0.049967,0.096,0.08199999999999999,14.452941,41.1,27.4
0.046793999999999,0.08600000000000001,0.07,14.995495000000002,40.7,31.4
0.048551,0.091,0.075,14.577082999999998,58.5,29.1
0.050185999999999,0.097,0.075,14.731623999999998,39.4,29.1
0.049005,0.08700000000000001,0.07400000000000001,12.303571,35.80000000000001,24.3
0.044971,0.081,0.066,11.706897,47.9,23.1
0.049722999999999004,0.08900000000000001,0.075,15.958620999999999,49.3,41.9
0.043552,0.07300000000000001,0.064,12.222807,33.2,25.9
0.048048,0.083,0.07300000000000001,12.398058,42.4,26.7
0.043570000000000005,0.076,0.062,10.709166999999999,46.4,22.5
0.042825999999999004,0.076,0.065,9.507273,36.1,23.3
0.045452,0.07100000000000001,0.064,9.887736,42.0,22.1
0.045583,0.076,0.069,10.028,20.9,18.8
0.046493,0.079,0.065,9.0,25.0,20.3
0.045727,0.083,0.068,7.774336,17.2,14.2
0.044945,0.07,0.063,8.000900999999997,28.2,15.4
0.063544,0.102,0.093,13.184535999999998,50.7,31.5
0.057071,0.105,0.081,15.854237,51.4,32.4
0.05812100000000001,0.1,0.084,14.052991,35.0,30.2
0.061092999999999,0.113,0.098,14.908107999999999,35.1,28.8
0.05666099999999901,0.109,0.085,14.158879,57.9,29.5
0.053098,0.097,0.07300000000000001,12.531624,38.5,27.3
0.060988999999999,0.1,0.09,15.693162,42.1,31.9
0.052516999999999,0.08600000000000001,0.075,11.938136,34.2,24.1
0.055638999999999,0.094,0.081,13.232209,45.8,28.0
0.053432000000000014,0.078,0.07100000000000001,11.699065,42.1,24.4
0.048560000000000006,0.078,0.067,14.155982999999999,52.2,28.7
0.052344999999999,0.08,0.07,15.852356,62.7,33.2
0.050950999999999004,0.085,0.07100000000000001,12.194189999999999,73.3,27.0
0.055403999999999,0.11900000000000001,0.079,14.086873,51.9,27.1
0.048187999999999,0.07200000000000001,0.062,9.944927999999999,55.9,22.3
0.048357,0.07200000000000001,0.063,13.144897,209.6,29.9
0.047043999999999,0.07100000000000001,0.06100000000000001,10.746313,405.5,24.4
0.049873,0.08199999999999999,0.07100000000000001,8.825769000000003,239.1,18.6
0.047818,0.077,0.064,8.181356,44.8,18.7
0.053655999999999,0.081,0.069,10.986114,89.8,22.6
0.051104,0.078,0.067,9.67942,115.8,21.7
0.051191,0.078,0.07200000000000001,8.527865,37.4,18.0
0.047296,0.075,0.064,7.6325,59.7,15.3
0.064939,0.112,0.096,16.820560999999998,41.2,32.8
0.059267999999999,0.105,0.091,18.536792,62.4,36.6
0.06260700000000001,0.109,0.09,16.809321999999998,55.5,32.7
0.065459,0.12300000000000001,0.10300000000000001,16.045901999999998,47.9,29.2
0.059455999999999,0.11,0.092,16.567925,41.7,32.9
0.056169,0.08700000000000001,0.078,15.109402,43.6,26.7
0.060674,0.117,0.08800000000000001,18.567521,45.9,34.300000000000004
0.056902999999999,0.11800000000000001,0.085,15.028925999999998,36.4,30.9
0.069096999999999,0.11900000000000001,0.095,16.530769,50.2,32.8
0.058401999999999,0.117,0.08600000000000001,14.543880999999999,39.7,26.8
0.049977999999999,0.08900000000000001,0.07200000000000001,13.021552,35.30000000000001,23.8
0.059770000000000004,0.108,0.08600000000000001,14.651453,35.6,26.3
0.058262999999999,0.10400000000000001,0.085,12.862112,32.9,25.1
0.058424,0.111,0.084,11.905488,39.0,21.6
0.052687,0.092,0.07300000000000001,11.432764,31.2,20.2
0.052274999999999,0.091,0.07300000000000001,11.993421,43.2,23.0
0.051669000000000014,0.109,0.076,10.697214,34.2,20.4
0.052317999999999004,0.095,0.077,9.278512,27.2,17.2
0.049218,0.079,0.067,8.693332999999999,24.5,16.3
0.059496999999999,0.105,0.08800000000000001,14.201942,39.7,31.3
0.062088,0.108,0.091,14.472726999999999,45.9,27.2
0.056093,0.106,0.08,13.954054,49.9,29.1
0.053994999999999,0.08900000000000001,0.075,12.264545,31.0,24.8
0.059691999999999,0.108,0.085,16.245535999999998,75.3,36.3
0.053753999999999004,0.08199999999999999,0.075,11.966667,28.5,25.5
0.060051,0.095,0.081,13.298077,36.3,27.9
0.048901,0.076,0.065,11.623894,30.0,22.7
0.050310999999999,0.078,0.069,11.082051,30.7,20.3
0.051239,0.079,0.069,12.787386999999999,38.5,27.8
0.050262,0.083,0.07300000000000001,10.991964,30.3,20.4
0.055196999999999004,0.093,0.075,9.868908,29.9,20.0
0.045514,0.069,0.062,9.752101,29.1,18.0
0.042896,0.069,0.056,10.261864,47.4,20.2
0.043310999999999,0.07200000000000001,0.058,8.904347999999997,37.1,18.0
0.047647999999999004,0.079,0.067,7.713934,18.4,13.9
0.045842999999999,0.077,0.06100000000000001,7.689564999999999,20.5,15.2
0.052360000000000004,0.091,0.077,13.667568,40.8,31.5
0.045529,0.085,0.064,15.675962,39.6,32.0
0.042577,0.067,0.059000000000000004,15.687930999999999,47.6,34.2
0.062317,0.11800000000000001,0.101,14.984482999999999,39.4,30.3
0.056367999999999,0.098,0.081,14.820167999999999,60.7,31.2
0.05253000000000002,0.098,0.076,13.283192999999999,42.1,27.1
0.060721,0.101,0.085,15.118557,51.7,31.4
0.050588,0.08700000000000001,0.069,12.507407,32.1,24.7
0.056776,0.092,0.08199999999999999,13.848621,70.60000000000002,29.6
0.053758000000000014,0.078,0.07200000000000001,12.255856,48.1,29.0
0.043440000000000006,0.08900000000000001,0.059000000000000004,11.769231,36.2,26.5
0.050308,0.076,0.066,14.326315999999998,45.9,33.6
0.048361,0.092,0.07100000000000001,12.823697,201.7,30.2
0.052163999999999,0.128,0.076,12.355345,160.9,29.7
0.043667,0.07100000000000001,0.06,13.121770999999999,263.0,27.8
0.042436,0.063,0.057,15.199219,249.0,34.9
0.042683,0.067,0.059000000000000004,11.188717,280.1,27.7
0.048464,0.08199999999999999,0.07200000000000001,9.243153,249.0,19.8
0.045048000000000005,0.085,0.062,8.529167,205.2,18.6
0.066536,0.12,0.1,15.365,47.7,32.5
0.053666999999999986,0.101,0.08199999999999999,16.69434,37.6,36.4
0.055066,0.107,0.08199999999999999,15.676635999999998,56.8,29.5
0.06160099999999901,0.134,0.107,14.52437,44.6,29.2
0.059191,0.12300000000000001,0.08800000000000001,15.005172,38.2,33.4
0.054497,0.095,0.075,13.732759,38.1,26.2
0.058709,0.10400000000000001,0.085,17.418965999999998,43.2,34.4
0.056377,0.116,0.08600000000000001,13.347059,38.1,26.5
0.063197,0.11900000000000001,0.09,15.198182,43.9,29.7
0.055388,0.11800000000000001,0.081,12.693694,36.0,24.5
0.046659,0.081,0.068,11.854867,29.6,25.3
0.056511,0.10400000000000001,0.08199999999999999,14.516948999999999,203.6,27.6
0.056574,0.111,0.08199999999999999,14.774088,62.6,29.6
0.059108999999999,0.132,0.08900000000000001,10.521666999999999,61.5,22.0
0.051442999999999,0.08700000000000001,0.07,10.545,74.4,21.0
0.052066999999999,0.08700000000000001,0.07300000000000001,12.780588,205.1,25.5
0.048954,0.08199999999999999,0.07300000000000001,10.336136,183.6,23.3
0.051528,0.094,0.078,8.671667,99.4,18.5
0.048351,0.096,0.066,9.002754999999997,425.3,19.0
0.059073,0.094,0.084,10.007759,49.1,18.8
0.052191999999999,0.083,0.069,9.758678,22.7,19.4
0.049791999999999004,0.075,0.067,9.921849,29.0,19.5
0.049699,0.084,0.068,8.744167,25.1,18.9
0.050601,0.093,0.07100000000000001,7.834426,20.5,15.2
0.049054,0.076,0.065,7.6615379999999975,19.5,15.0
0.045131,0.069,0.06100000000000001,10.883051,145.70000000000005,23.0
0.042322000000000005,0.07300000000000001,0.06100000000000001,9.094915,113.6,19.8
0.047939999999999004,0.084,0.07,8.943132,209.8,18.9
0.047411999999999004,0.078,0.067,7.733051,143.0,16.8
0.05575000000000002,0.098,0.076,11.35935,27.6,21.0
0.060482999999999,0.116,0.096,16.972932,60.1,39.4
0.053055,0.10400000000000001,0.079,17.385265999999998,60.9,35.4
0.060202,0.11,0.096,18.255263,68.4,40.4
0.061639,0.129,0.10300000000000001,17.724166999999994,48.4,35.0
0.056394000000000014,0.126,0.084,17.340517000000002,54.9,37.3
0.050338999999999,0.08800000000000001,0.07200000000000001,16.560714,47.7,37.5
0.060749,0.129,0.094,18.724167,54.2,38.8
0.055077,0.109,0.08,14.682758999999999,33.7,27.6
0.058928999999999,0.105,0.08800000000000001,16.080582999999994,51.1,33.2
0.051032999999999,0.08199999999999999,0.07100000000000001,13.882407,146.0,31.9
0.047193,0.083,0.066,15.853845999999999,59.1,32.8
0.051412,0.08600000000000001,0.07400000000000001,18.558989,134.2,38.1
0.049065,0.094,0.079,13.397163,983.2,28.7
0.054298,0.11,0.08600000000000001,12.598011999999999,319.0,29.0
0.049005,0.08700000000000001,0.067,12.221311,144.8,27.2
0.050983,0.084,0.07200000000000001,14.868732,209.9,33.3
0.052377,0.094,0.07100000000000001,11.073782,863.1,25.0
0.048773,0.108,0.07300000000000001,9.517412,975.0,19.9
0.047431999999999,0.101,0.07100000000000001,9.453043,325.9000000000001,19.7
0.058011,0.14,0.095,12.5,13.5,13.5
0.052726999999999004,0.113,0.076,13.346364,32.8,26.0
0.05721900000000001,0.139,0.096,14.241346,41.5,31.9
0.06299400000000001,0.13699999999999998,0.113,13.493332999999998,40.2,28.2
0.055457000000000006,0.10300000000000001,0.085,13.179661,53.6,30.7
0.050557,0.092,0.077,12.04359,38.3,25.3
0.059613,0.117,0.08900000000000001,14.115385,49.3,34.5
0.051739999999999,0.095,0.075,11.420354,30.0,22.8
0.054987999999999,0.099,0.08199999999999999,12.339692,46.1,27.9
0.050185999999999,0.078,0.07,11.152252,29.2,23.7
0.047732,0.092,0.069,10.144347999999999,31.9,22.6
0.053037999999999,0.096,0.076,10.738983,33.2,25.1
0.053464,0.114,0.092,9.729204,23.9,20.5
0.058579,0.14,0.093,9.639316,33.6,19.2
0.053346000000000005,0.092,0.075,9.284614999999999,29.1,17.3
0.052627999999999,0.084,0.077,10.045614,37.6,21.7
0.049485999999999,0.09,0.07100000000000001,9.11157,33.2,20.2
0.045847000000000006,0.08,0.069,7.6590159999999985,21.1,15.0
0.049634,0.102,0.07200000000000001,7.4858410000000015,23.0,15.4
0.066721,0.106,0.099,13.357142999999999,37.3,31.6
0.054678,0.095,0.081,16.661818,38.2,33.0
0.062695,0.125,0.091,14.437755,44.0,28.6
0.067116,0.121,0.10300000000000001,14.645882,44.3,29.4
0.05953000000000001,0.11,0.091,14.516364,52.2,29.5
0.055191,0.094,0.075,12.742593,30.7,25.4
0.058421,0.1,0.08199999999999999,16.197087,46.6,33.8
0.054223,0.094,0.075,12.092035,30.1,26.7
0.058306,0.093,0.083,13.690991,38.0,26.8
0.051073,0.081,0.068,12.18477,34.5,24.4
0.047688999999999,0.08,0.067,11.233898,30.5,20.8
0.052086999999999,0.076,0.069,12.81746,81.2,25.1
0.050710000000000005,0.096,0.075,12.369549,64.8,28.9
0.056825,0.092,0.079,10.827434,55.3,23.2
0.048268,0.07300000000000001,0.066,10.642026,98.8,22.2
0.039694,0.063,0.055,12.448905,96.4,27.0
0.041611999999999004,0.07,0.057,9.309643,77.7,22.6
0.046907,0.07300000000000001,0.068,8.209477,24.3,15.9
0.046971,0.078,0.065,8.780914,48.1,18.8
0.065668999999999,0.122,0.095,17.72844,56.1,39.7
0.05702199999999901,0.106,0.083,18.470339000000006,51.9,36.6
0.06041499999999901,0.113,0.08800000000000001,18.600901,56.8,33.7
0.065247,0.14200000000000002,0.099,18.360976,65.7,34.5
0.059322,0.117,0.085,17.412613,57.8,32.6
0.055307999999999004,0.09,0.077,16.680342,43.3,30.4
0.059480999999999985,0.099,0.08700000000000001,19.304132,63.2,41.0
0.053928,0.098,0.079,15.664601999999999,42.3,32.1
0.06184700000000001,0.109,0.08700000000000001,17.405068999999994,46.9,37.9
0.056137,0.098,0.078,15.095041,36.6,32.6
0.050421,0.094,0.07300000000000001,17.125,68.8,32.1
0.05748300000000001,0.095,0.078,16.671578999999998,189.6,32.9
0.055554,0.098,0.081,17.493872,258.4,34.1
0.059059999999999,0.101,0.081,14.545917999999999,147.70000000000005,30.5
0.052628999999999,0.081,0.07200000000000001,15.672135,159.20000000000005,30.7
0.051365999999999,0.079,0.068,13.407519,311.9000000000001,28.8
0.051268999999999,0.078,0.07,12.046429,267.2,26.8
0.052132000000000005,0.097,0.075,10.424793,421.6,22.9
0.047861,0.079,0.07,10.540422999999999,259.4,23.5
0.062984,0.125,0.102,13.411701999999998,67.5,33.1
0.054224999999999,0.11,0.079,14.668367000000002,34.5,27.8
0.057332999999999,0.111,0.091,14.038532,40.1,29.5
0.062011,0.136,0.109,14.237288,40.6,29.7
0.055732,0.101,0.085,13.121,45.9,30.0
0.053049,0.093,0.075,12.383898,42.4,26.2
0.060721,0.14400000000000002,0.092,14.596551999999999,49.2,32.0
0.052197,0.094,0.07300000000000001,11.834166999999999,28.7,23.5
0.056107,0.109,0.085,13.749091,65.1,30.8
0.052414999999999004,0.093,0.07400000000000001,10.882456,30.4,22.8
0.046126,0.091,0.066,12.654762,61.7,26.8
0.048311,0.09,0.07100000000000001,13.731192000000002,86.7,31.2
0.044421999999999004,0.101,0.07100000000000001,11.039091,229.1,25.1
0.053452,0.12300000000000001,0.083,12.95661,500.0,28.2
0.050551,0.1,0.07200000000000001,10.615517,267.4,22.7
0.051796999999999004,0.08199999999999999,0.075,13.144032,67.4,27.3
0.049426,0.094,0.07100000000000001,9.123894,499.8,21.9
0.049804999999999,0.08900000000000001,0.075,8.013114999999999,380.2,17.1
0.048104,0.098,0.07,7.856667,175.9,17.400000000000002
0.061175,0.131,0.092,12.911842,44.7,30.3
0.053762,0.128,0.08,14.441509,37.0,29.7
0.058328,0.12300000000000001,0.08800000000000001,14.529729999999999,45.1,32.9
0.06489600000000001,0.133,0.10300000000000001,14.374576,40.9,30.8
0.060988999999999,0.106,0.08700000000000001,13.839474,63.3,29.5
0.055890999999999004,0.097,0.078,12.490164,36.4,25.8
0.061091,0.10400000000000001,0.08800000000000001,15.744067999999999,43.6,36.1
0.052654,0.08,0.07300000000000001,12.99403,31.4,23.9
0.05653,0.091,0.078,13.911321,42.7,30.7
0.052544000000000014,0.08600000000000001,0.07200000000000001,13.120806,128.9,30.1
0.044967,0.08199999999999999,0.063,13.008982,183.5,29.0
0.045346,0.08800000000000001,0.06100000000000001,14.38451,97.8,33.9
0.049239,0.101,0.078,13.186228,105.6,29.8
0.056180999999999,0.132,0.08,12.776705,159.4,28.1
0.051636999999999,0.083,0.069,12.976154,238.0,27.0
0.05,0.075,0.068,11.979263,144.1,28.0
0.050219,0.077,0.069,11.403383999999999,75.8,24.8
0.049842,0.083,0.07300000000000001,9.833588,56.9,20.0
0.047663,0.092,0.07,8.236364,237.4,17.2
0.066903999999999,0.114,0.105,17.904688,44.8,36.1
0.059475,0.098,0.083,18.124489999999998,40.2,37.1
0.054847,0.091,0.077,16.019643,49.2,31.0
0.067463,0.11800000000000001,0.099,15.513675,55.7,32.3
0.059361,0.098,0.08600000000000001,15.121739000000002,56.9,32.2
0.055493999999999,0.093,0.07400000000000001,13.688982999999999,29.8,26.9
0.062375999999999,0.1,0.083,16.754386,44.9,34.6
0.060044000000000014,0.108,0.08600000000000001,14.107563,55.9,27.4
0.065923,0.107,0.08900000000000001,15.156364000000002,37.8,29.2
0.05691099999999901,0.097,0.079,12.594595,29.0,26.4
0.049852,0.09,0.069,15.853835,45.2,29.7
0.055807999999999004,0.092,0.075,13.517391,128.8,28.3
0.053841,0.093,0.08,13.807407,57.5,28.1
0.059066,0.1,0.083,11.5277,50.1,23.2
0.052492,0.081,0.07,11.205239,96.7,23.3
0.051713999999999004,0.081,0.07200000000000001,12.513392999999999,164.3,27.3
