,asthma_death_per_100k,asthma_deaths_per_100k,county_name,fips,observed,state_name,year
4598,1.494273727,,Cowlitz,53015,1,Washington,2002
4599,1.494273727,,Grays Harbor,53027,1,Washington,2002
4600,1.8974474030000001,,King,53033,1,Washington,2002
4601,1.494273727,,Kitsap,53035,1,Washington,2002
4602,1.494273727,,Klickitat,53039,1,Washington,2002
4603,1.494273727,,Lewis,53041,1,Washington,2002
4604,1.494273727,,Mason,53045,1,Washington,2002
4605,1.8974474030000001,,Pierce,53053,1,Washington,2002
4606,1.494273727,,Skagit,53057,1,Washington,2002
4607,1.494273727,,Skamania,53059,1,Washington,2002
4608,1.8974474030000001,,Snohomish,53061,1,Washington,2002
4609,1.8974474030000001,,Spokane,53063,1,Washington,2002
4610,1.494273727,,Stevens,53065,1,Washington,2002
4611,1.8974474030000001,,Thurston,53067,1,Washington,2002
4612,1.494273727,,Walla Walla,53071,1,Washington,2002
4613,1.494273727,,Whatcom,53073,1,Washington,2002
4614,1.494273727,,Whitman,53075,1,Washington,2002
4615,1.8974474030000001,,Yakima,53077,1,Washington,2002
4616,1.494273727,,Berkeley,54003,1,West Virginia,2002
4617,1.8974474030000001,,Brooke,54009,1,West Virginia,2002
4618,1.494273727,,Cabell,54011,1,West Virginia,2002
4619,1.494273727,,Greenbrier,54025,1,West Virginia,2002
4620,1.8974474030000001,,Hancock,54029,1,West Virginia,2002
4621,1.494273727,,Harrison,54033,1,West Virginia,2002
4622,1.494273727,,Kanawha,54039,1,West Virginia,2002
4623,1.494273727,,Marion,54049,1,West Virginia,2002
4624,1.494273727,,Marshall,54051,1,West Virginia,2002
4625,1.494273727,,Mercer,54055,1,West Virginia,2002
4626,1.494273727,,Monongalia,54061,1,West Virginia,2002
4627,1.494273727,,Ohio,54069,1,West Virginia,2002
4628,1.494273727,,Raleigh,54081,1,West Virginia,2002
4629,1.494273727,,Summers,54089,1,West Virginia,2002
4630,1.494273727,,Wood,54107,1,West Virginia,2002
4631,1.494273727,,Ashland,55003,1,Wisconsin,2002
4632,1.494273727,,Brown,55009,1,Wisconsin,2002
4633,1.494273727,,Columbia,55021,1,Wisconsin,2002
4634,1.494273727,,Dane,55025,1,Wisconsin,2002
4635,1.494273727,,Dodge,55027,1,Wisconsin,2002
4636,1.494273727,,Door,55029,1,Wisconsin,2002
4637,1.494273727,,Douglas,55031,1,Wisconsin,2002
4638,1.494273727,,Florence,55037,1,Wisconsin,2002
4639,1.494273727,,Fond du Lac,55039,1,Wisconsin,2002
4640,1.494273727,,Grant,55043,1,Wisconsin,2002
4641,1.494273727,,Green,55045,1,Wisconsin,2002
4642,1.494273727,,Jefferson,55055,1,Wisconsin,2002
4643,1.494273727,,Kenosha,55059,1,Wisconsin,2002
4644,1.494273727,,Kewaunee,55061,1,Wisconsin,2002
4645,1.494273727,,Manitowoc,55071,1,Wisconsin,2002
4646,1.494273727,,Marathon,55073,1,Wisconsin,2002
4647,1.5215452919999999,,Milwaukee,55079,1,Wisconsin,2002
4648,1.494273727,,Oneida,55085,1,Wisconsin,2002
4649,1.494273727,,Outagamie,55087,1,Wisconsin,2002
4650,1.494273727,,Ozaukee,55089,1,Wisconsin,2002
4651,1.494273727,,Racine,55101,1,Wisconsin,2002
4652,1.494273727,,Rock,55105,1,Wisconsin,2002
4653,1.494273727,,Sauk,55111,1,Wisconsin,2002
4654,1.494273727,,Sheboygan,55117,1,Wisconsin,2002
4655,1.494273727,,Vernon,55123,1,Wisconsin,2002
4656,1.494273727,,Vilas,55125,1,Wisconsin,2002
4657,1.494273727,,Walworth,55127,1,Wisconsin,2002
4658,1.494273727,,Washington,55131,1,Wisconsin,2002
4659,1.494273727,,Waukesha,55133,1,Wisconsin,2002
4660,1.494273727,,Winnebago,55139,1,Wisconsin,2002
4661,1.494273727,,Wood,55141,1,Wisconsin,2002
4662,1.494273727,,Campbell,56005,1,Wyoming,2002
4663,1.494273727,,Converse,56009,1,Wyoming,2002
4664,1.494273727,,Fremont,56013,1,Wyoming,2002
4665,1.494273727,,Laramie,56021,1,Wyoming,2002
4666,1.494273727,,Sheridan,56033,1,Wyoming,2002
4667,1.494273727,,Teton,56039,1,Wyoming,2002
4668,1.494273727,,Kent,10001,1,Delaware,2003
4669,1.5215452919999999,,New Castle,10003,1,Delaware,2003
4670,1.494273727,,Sussex,10005,1,Delaware,2003
4671,1.494273727,,Alachua,12001,1,Florida,2003
4672,1.494273727,,Baker,12003,1,Florida,2003
4673,1.494273727,,Bay,12005,1,Florida,2003
4674,1.494273727,,Brevard,12009,1,Florida,2003
4675,1.849457527,,Broward,12011,1,Florida,2003
4676,1.494273727,,Citrus,12017,1,Florida,2003
4677,1.494273727,,Collier,12021,1,Florida,2003
4678,1.494273727,,Columbia,12023,1,Florida,2003
4679,1.494273727,,Duval,12031,1,Florida,2003
4680,1.494273727,,Escambia,12033,1,Florida,2003
4681,1.494273727,,Highlands,12055,1,Florida,2003
4682,1.849457527,,Hillsborough,12057,1,Florida,2003
4683,1.494273727,,Holmes,12059,1,Florida,2003
4684,1.494273727,,Lake,12069,1,Florida,2003
4685,1.494273727,,Lee,12071,1,Florida,2003
4686,1.494273727,,Leon,12073,1,Florida,2003
4687,1.494273727,,Manatee,12081,1,Florida,2003
4688,1.494273727,,Marion,12083,1,Florida,2003
4689,1.8974474030000001,,Miami-Dade,12086,1,Florida,2003
4690,1.849457527,,Orange,12095,1,Florida,2003
4691,1.494273727,,Osceola,12097,1,Florida,2003
4692,1.494273727,,Palm Beach,12099,1,Florida,2003
4693,1.494273727,,Pasco,12101,1,Florida,2003
4694,1.494273727,,Pinellas,12103,1,Florida,2003
4695,1.494273727,,Polk,12105,1,Florida,2003
4696,1.494273727,,Santa Rosa,12113,1,Florida,2003
4697,1.8974474030000001,,Sarasota,12115,1,Florida,2003
4698,1.494273727,,Seminole,12117,1,Florida,2003
4699,1.494273727,,Volusia,12127,1,Florida,2003
4700,1.494273727,,Wakulla,12129,1,Florida,2003
4701,1.494273727,,Bibb,13021,1,Georgia,2003
4702,1.494273727,,Chatham,13051,1,Georgia,2003
4703,1.494273727,,Clarke,13059,1,Georgia,2003
4704,1.494273727,,Clayton,13063,1,Georgia,2003
4705,1.494273727,,Cobb,13067,1,Georgia,2003
4706,1.494273727,,Coweta,13077,1,Georgia,2003
4707,1.494273727,,Dawson,13085,1,Georgia,2003
4708,1.608529681,,DeKalb,13089,1,Georgia,2003
4709,1.494273727,,Dougherty,13095,1,Georgia,2003
4710,1.494273727,,Douglas,13097,1,Georgia,2003
4711,1.494273727,,Fayette,13113,1,Georgia,2003
4712,1.494273727,,Floyd,13115,1,Georgia,2003
4713,1.8974474030000001,,Fulton,13121,1,Georgia,2003
4714,1.494273727,,Glynn,13127,1,Georgia,2003
4715,1.494273727,,Gwinnett,13135,1,Georgia,2003
4716,1.494273727,,Hall,13139,1,Georgia,2003
4717,1.494273727,,Henry,13151,1,Georgia,2003
4718,1.494273727,,Houston,13153,1,Georgia,2003
4719,1.494273727,,Lowndes,13185,1,Georgia,2003
4720,1.494273727,,Murray,13213,1,Georgia,2003
4721,1.494273727,,Muscogee,13215,1,Georgia,2003
4722,1.494273727,,Paulding,13223,1,Georgia,2003
4723,1.494273727,,Richmond,13245,1,Georgia,2003
4724,1.494273727,,Rockdale,13247,1,Georgia,2003
4725,1.494273727,,Sumter,13261,1,Georgia,2003
4726,1.494273727,,Walker,13295,1,Georgia,2003
4727,1.494273727,,Washington,13303,1,Georgia,2003
4728,1.494273727,,Wilkinson,13319,1,Georgia,2003
4729,1.494273727,,Hawaii,15001,1,Hawaii,2003
4730,1.494273727,,Honolulu,15003,1,Hawaii,2003
4731,1.8974474030000001,,Ada,16001,1,Idaho,2003
4732,1.494273727,,Bannock,16005,1,Idaho,2003
4733,1.494273727,,Benewah,16009,1,Idaho,2003
4734,1.494273727,,Boise,16015,1,Idaho,2003
4735,1.494273727,,Bonner,16017,1,Idaho,2003
4736,1.494273727,,Bonneville,16019,1,Idaho,2003
4737,1.494273727,,Boundary,16021,1,Idaho,2003
4738,1.494273727,,Butte,16023,1,Idaho,2003
4739,1.8974474030000001,,Canyon,16027,1,Idaho,2003
4740,1.494273727,,Caribou,16029,1,Idaho,2003
4741,1.494273727,,Elmore,16039,1,Idaho,2003
4742,1.494273727,,Idaho,16049,1,Idaho,2003
4743,1.494273727,,Kootenai,16055,1,Idaho,2003
4744,1.494273727,,Latah,16057,1,Idaho,2003
4745,1.494273727,,Lemhi,16059,1,Idaho,2003
4746,1.494273727,,Nez Perce,16069,1,Idaho,2003
4747,1.494273727,,Power,16077,1,Idaho,2003
4748,1.494273727,,Shoshone,16079,1,Idaho,2003
4749,1.494273727,,Twin Falls,16083,1,Idaho,2003
4750,1.494273727,,Valley,16085,1,Idaho,2003
4751,1.494273727,,Adams,17001,1,Illinois,2003
4752,1.494273727,,Champaign,17019,1,Illinois,2003
4753,1.494273727,,Clark,17023,1,Illinois,2003
4754,2.3071614119999997,,Cook,17031,1,Illinois,2003
4755,1.494273727,,DuPage,17043,1,Illinois,2003
4756,1.494273727,,Effingham,17049,1,Illinois,2003
4757,1.494273727,,Hamilton,17065,1,Illinois,2003
4758,1.494273727,,Jersey,17083,1,Illinois,2003
4759,1.494273727,,Kane,17089,1,Illinois,2003
4760,1.494273727,,Lake,17097,1,Illinois,2003
4761,1.494273727,,La Salle,17099,1,Illinois,2003
4762,1.494273727,,McHenry,17111,1,Illinois,2003
4763,1.494273727,,McLean,17113,1,Illinois,2003
4764,1.494273727,,Macon,17115,1,Illinois,2003
4765,1.494273727,,Macoupin,17117,1,Illinois,2003
4766,1.494273727,,Madison,17119,1,Illinois,2003
4767,1.8974474030000001,,Peoria,17143,1,Illinois,2003
4768,1.494273727,,Randolph,17157,1,Illinois,2003
4769,1.494273727,,Rock Island,17161,1,Illinois,2003
4770,1.494273727,,Sangamon,17167,1,Illinois,2003
4771,1.494273727,,Will,17197,1,Illinois,2003
4772,1.675760589,,Winnebago,17201,1,Illinois,2003
4773,1.849457527,,Allen,18003,1,Indiana,2003
4774,1.494273727,,Boone,18011,1,Indiana,2003
4775,1.494273727,,Carroll,18015,1,Indiana,2003
4776,1.494273727,,Clark,18019,1,Indiana,2003
4777,1.494273727,,Delaware,18035,1,Indiana,2003
4778,1.494273727,,Dubois,18037,1,Indiana,2003
4779,1.494273727,,Elkhart,18039,1,Indiana,2003
4780,1.494273727,,Floyd,18043,1,Indiana,2003
4781,1.494273727,,Gibson,18051,1,Indiana,2003
4782,1.494273727,,Greene,18055,1,Indiana,2003
4783,1.494273727,,Hamilton,18057,1,Indiana,2003
4784,1.494273727,,Hancock,18059,1,Indiana,2003
4785,1.849457527,,Hendricks,18063,1,Indiana,2003
4786,1.494273727,,Henry,18065,1,Indiana,2003
4787,1.494273727,,Howard,18067,1,Indiana,2003
4788,1.494273727,,Huntington,18069,1,Indiana,2003
4789,1.494273727,,Jackson,18071,1,Indiana,2003
4790,1.494273727,,Johnson,18081,1,Indiana,2003
4791,1.494273727,,Knox,18083,1,Indiana,2003
4792,1.494273727,,Kosciusko,18085,1,Indiana,2003
4793,1.996041459,,Lake,18089,1,Indiana,2003
4794,1.494273727,,LaPorte,18091,1,Indiana,2003
4795,1.494273727,,Madison,18095,1,Indiana,2003
4796,1.675760589,,Marion,18097,1,Indiana,2003
4797,1.494273727,,Morgan,18109,1,Indiana,2003
4798,1.494273727,,Porter,18127,1,Indiana,2003
4799,1.494273727,,Posey,18129,1,Indiana,2003
4800,1.494273727,,Shelby,18145,1,Indiana,2003
4801,1.494273727,,Spencer,18147,1,Indiana,2003
4802,1.494273727,,Tippecanoe,18157,1,Indiana,2003
4803,1.849457527,,Vanderburgh,18163,1,Indiana,2003
4804,1.494273727,,Vigo,18167,1,Indiana,2003
4805,1.494273727,,Warrick,18173,1,Indiana,2003
4806,1.494273727,,Black Hawk,19013,1,Iowa,2003
4807,1.494273727,,Bremer,19017,1,Iowa,2003
4808,1.494273727,,Cerro Gordo,19033,1,Iowa,2003
4809,1.494273727,,Clinton,19045,1,Iowa,2003
4810,1.494273727,,Emmet,19063,1,Iowa,2003
4811,1.494273727,,Harrison,19085,1,Iowa,2003
4812,1.494273727,,Johnson,19103,1,Iowa,2003
4813,1.494273727,,Linn,19113,1,Iowa,2003
4814,1.494273727,,Montgomery,19137,1,Iowa,2003
4815,1.494273727,,Muscatine,19139,1,Iowa,2003
4816,1.494273727,,Palo Alto,19147,1,Iowa,2003
4817,1.8974474030000001,,Polk,19153,1,Iowa,2003
4818,1.494273727,,Pottawattamie,19155,1,Iowa,2003
4819,1.494273727,,Scott,19163,1,Iowa,2003
4820,1.494273727,,Story,19169,1,Iowa,2003
4821,1.494273727,,Van Buren,19177,1,Iowa,2003
4822,1.494273727,,Warren,19181,1,Iowa,2003
4823,1.494273727,,Woodbury,19193,1,Iowa,2003
4824,1.494273727,,Wright,19197,1,Iowa,2003
4825,1.494273727,,Douglas,20045,1,Kansas,2003
4826,1.494273727,,Johnson,20091,1,Kansas,2003
4827,1.494273727,,Leavenworth,20103,1,Kansas,2003
4828,1.494273727,,Linn,20107,1,Kansas,2003
4829,1.494273727,,Sedgwick,20173,1,Kansas,2003
4830,1.494273727,,Shawnee,20177,1,Kansas,2003
4831,1.494273727,,Sumner,20191,1,Kansas,2003
4832,1.494273727,,Trego,20195,1,Kansas,2003
4833,1.642210039,,Wyandotte,20209,1,Kansas,2003
4834,1.494273727,,Bell,21013,1,Kentucky,2003
4835,1.494273727,,Boone,21015,1,Kentucky,2003
4836,1.494273727,,Boyd,21019,1,Kentucky,2003
4837,1.494273727,,Bullitt,21029,1,Kentucky,2003
4838,1.494273727,,Campbell,21037,1,Kentucky,2003
4839,1.494273727,,Carter,21043,1,Kentucky,2003
4840,1.494273727,,Christian,21047,1,Kentucky,2003
4841,1.494273727,,Daviess,21059,1,Kentucky,2003
4842,1.494273727,,Edmonson,21061,1,Kentucky,2003
4843,1.494273727,,Fayette,21067,1,Kentucky,2003
4844,1.494273727,,Franklin,21073,1,Kentucky,2003
4845,1.494273727,,Graves,21083,1,Kentucky,2003
4846,1.494273727,,Greenup,21089,1,Kentucky,2003
4847,1.494273727,,Hancock,21091,1,Kentucky,2003
4848,1.494273727,,Hardin,21093,1,Kentucky,2003
4849,1.494273727,,Henderson,21101,1,Kentucky,2003
4850,1.849457527,,Jefferson,21111,1,Kentucky,2003
4851,1.494273727,,Jessamine,21113,1,Kentucky,2003
4852,1.5215452919999999,,Kenton,21117,1,Kentucky,2003
4853,1.494273727,,Laurel,21125,1,Kentucky,2003
4854,1.494273727,,Livingston,21139,1,Kentucky,2003
4855,1.494273727,,McCracken,21145,1,Kentucky,2003
4856,1.494273727,,McLean,21149,1,Kentucky,2003
4857,1.494273727,,Madison,21151,1,Kentucky,2003
4858,1.494273727,,Oldham,21185,1,Kentucky,2003
4859,1.494273727,,Perry,21193,1,Kentucky,2003
4860,1.494273727,,Pike,21195,1,Kentucky,2003
4861,1.494273727,,Pulaski,21199,1,Kentucky,2003
4862,1.494273727,,Scott,21209,1,Kentucky,2003
4863,1.494273727,,Simpson,21213,1,Kentucky,2003
4864,1.494273727,,Trigg,21221,1,Kentucky,2003
4865,1.494273727,,Warren,21227,1,Kentucky,2003
4866,1.494273727,,Ascension,22005,1,Louisiana,2003
4867,1.494273727,,Beauregard,22011,1,Louisiana,2003
4868,1.494273727,,Bossier,22015,1,Louisiana,2003
4869,1.494273727,,Caddo,22017,1,Louisiana,2003
4870,1.494273727,,Calcasieu,22019,1,Louisiana,2003
4871,1.494273727,,Concordia,22029,1,Louisiana,2003
4872,1.849457527,,East Baton Rouge,22033,1,Louisiana,2003
4873,1.494273727,,Grant,22043,1,Louisiana,2003
4874,1.494273727,,Iberville,22047,1,Louisiana,2003
4875,1.494273727,,Jefferson,22051,1,Louisiana,2003
4876,1.494273727,,Lafayette,22055,1,Louisiana,2003
4877,1.494273727,,Lafourche,22057,1,Louisiana,2003
4878,1.494273727,,Livingston,22063,1,Louisiana,2003
4879,1.8974474030000001,,Orleans,22071,1,Louisiana,2003
4880,1.494273727,,Ouachita,22073,1,Louisiana,2003
4881,1.494273727,,Pointe Coupee,22077,1,Louisiana,2003
4882,1.494273727,,Rapides,22079,1,Louisiana,2003
4883,1.494273727,,Tangipahoa,22105,1,Louisiana,2003
4884,1.494273727,,Terrebonne,22109,1,Louisiana,2003
4885,1.494273727,,West Baton Rouge,22121,1,Louisiana,2003
4886,1.5215452919999999,,Cumberland,23005,1,Maine,2003
4887,1.494273727,,Hancock,23009,1,Maine,2003
4888,1.494273727,,Kennebec,23011,1,Maine,2003
4889,1.494273727,,Knox,23013,1,Maine,2003
4890,1.494273727,,Oxford,23017,1,Maine,2003
4891,1.494273727,,Penobscot,23019,1,Maine,2003
4892,1.494273727,,Sagadahoc,23023,1,Maine,2003
4893,1.494273727,,York,23031,1,Maine,2003
4894,1.494273727,,Anne Arundel,24003,1,Maryland,2003
4895,1.5215452919999999,,Baltimore,24005,1,Maryland,2003
4896,1.494273727,,Carroll,24013,1,Maryland,2003
4897,1.494273727,,Cecil,24015,1,Maryland,2003
4898,1.494273727,,Charles,24017,1,Maryland,2003
4899,1.494273727,,Frederick,24021,1,Maryland,2003
4900,1.494273727,,Harford,24025,1,Maryland,2003
4901,1.494273727,,Kent,24029,1,Maryland,2003
4902,1.494273727,,Montgomery,24031,1,Maryland,2003
4903,1.494273727,,Prince George's,24033,1,Maryland,2003
4904,1.494273727,,Washington,24043,1,Maryland,2003
4905,2.355547799,,Baltimore (City),24510,1,Maryland,2003
4906,1.494273727,,Barnstable,25001,1,Massachusetts,2003
4907,1.494273727,,Berkshire,25003,1,Massachusetts,2003
4908,1.494273727,,Bristol,25005,1,Massachusetts,2003
4909,1.494273727,,Essex,25009,1,Massachusetts,2003
4910,1.849457527,,Hampden,25013,1,Massachusetts,2003
4911,1.494273727,,Hampshire,25015,1,Massachusetts,2003
4912,1.494273727,,Middlesex,25017,1,Massachusetts,2003
4913,1.494273727,,Norfolk,25021,1,Massachusetts,2003
4914,1.494273727,,Plymouth,25023,1,Massachusetts,2003
4915,1.5215452919999999,,Suffolk,25025,1,Massachusetts,2003
4916,1.494273727,,Worcester,25027,1,Massachusetts,2003
4917,1.494273727,,Allegan,26005,1,Michigan,2003
4918,1.494273727,,Bay,26017,1,Michigan,2003
4919,1.494273727,,Benzie,26019,1,Michigan,2003
4920,1.494273727,,Berrien,26021,1,Michigan,2003
4921,1.494273727,,Cass,26027,1,Michigan,2003
4922,1.494273727,,Chippewa,26033,1,Michigan,2003
4923,1.494273727,,Clinton,26037,1,Michigan,2003
4924,1.849457527,,Genesee,26049,1,Michigan,2003
4925,1.494273727,,Huron,26063,1,Michigan,2003
4926,1.494273727,,Ingham,26065,1,Michigan,2003
4927,1.494273727,,Kalamazoo,26077,1,Michigan,2003
4928,1.5215452919999999,,Kent,26081,1,Michigan,2003
4929,1.494273727,,Leelanau,26089,1,Michigan,2003
4930,1.494273727,,Lenawee,26091,1,Michigan,2003
4931,1.494273727,,Macomb,26099,1,Michigan,2003
4932,1.494273727,,Mason,26105,1,Michigan,2003
4933,1.494273727,,Missaukee,26113,1,Michigan,2003
4934,1.494273727,,Monroe,26115,1,Michigan,2003
4935,1.494273727,,Muskegon,26121,1,Michigan,2003
4936,1.494273727,,Oakland,26125,1,Michigan,2003
4937,1.494273727,,Ottawa,26139,1,Michigan,2003
4938,1.494273727,,Saginaw,26145,1,Michigan,2003
4939,1.494273727,,Schoolcraft,26153,1,Michigan,2003
4940,1.494273727,,Washtenaw,26161,1,Michigan,2003
4941,2.028361291,,Wayne,26163,1,Michigan,2003
4942,1.494273727,,Anoka,27003,1,Minnesota,2003
4943,1.494273727,,Carlton,27017,1,Minnesota,2003
4944,1.494273727,,Cass,27021,1,Minnesota,2003
4945,1.494273727,,Dakota,27037,1,Minnesota,2003
4946,1.494273727,,Goodhue,27049,1,Minnesota,2003
4947,1.494273727,,Hennepin,27053,1,Minnesota,2003
4948,1.494273727,,Lake,27075,1,Minnesota,2003
4949,1.494273727,,Mille Lacs,27095,1,Minnesota,2003
4950,1.494273727,,Olmsted,27109,1,Minnesota,2003
4951,1.494273727,,Ramsey,27123,1,Minnesota,2003
4952,1.494273727,,Scott,27139,1,Minnesota,2003
4953,1.642210039,,Stearns,27145,1,Minnesota,2003
4954,1.494273727,,Washington,27163,1,Minnesota,2003
4955,1.494273727,,Wright,27171,1,Minnesota,2003
4956,1.494273727,,Adams,28001,1,Mississippi,2003
4957,1.494273727,,Bolivar,28011,1,Mississippi,2003
4958,1.494273727,,DeSoto,28033,1,Mississippi,2003
4959,1.494273727,,Forrest,28035,1,Mississippi,2003
4960,1.494273727,,Hancock,28045,1,Mississippi,2003
4961,1.494273727,,Harrison,28047,1,Mississippi,2003
4962,1.494273727,,Hinds,28049,1,Mississippi,2003
4963,1.494273727,,Jackson,28059,1,Mississippi,2003
4964,1.494273727,,Jones,28067,1,Mississippi,2003
4965,1.494273727,,Lauderdale,28075,1,Mississippi,2003
4966,1.494273727,,Lee,28081,1,Mississippi,2003
4967,1.494273727,,Lowndes,28087,1,Mississippi,2003
4968,1.494273727,,Madison,28089,1,Mississippi,2003
4969,1.494273727,,Pearl River,28109,1,Mississippi,2003
4970,1.494273727,,Rankin,28121,1,Mississippi,2003
4971,1.494273727,,Scott,28123,1,Mississippi,2003
4972,1.494273727,,Warren,28149,1,Mississippi,2003
4973,1.494273727,,Boone,29019,1,Missouri,2003
4974,1.494273727,,Buchanan,29021,1,Missouri,2003
4975,1.494273727,,Cass,29037,1,Missouri,2003
4976,1.494273727,,Cedar,29039,1,Missouri,2003
4977,1.494273727,,Clay,29047,1,Missouri,2003
4978,1.494273727,,Greene,29077,1,Missouri,2003
4979,2.028361291,,Jackson,29095,1,Missouri,2003
4980,1.494273727,,Jasper,29097,1,Missouri,2003
4981,1.494273727,,Jefferson,29099,1,Missouri,2003
4982,1.494273727,,Maries,29125,1,Missouri,2003
4983,1.494273727,,Mercer,29129,1,Missouri,2003
4984,1.494273727,,Monroe,29137,1,Missouri,2003
4985,1.494273727,,Platte,29165,1,Missouri,2003
4986,1.675760589,,Cascade,30013,1,Montana,2003
4987,1.8974474030000001,,Flathead,30029,1,Montana,2003
4988,1.494273727,,Gallatin,30031,1,Montana,2003
4989,1.494273727,,Lake,30047,1,Montana,2003
4990,1.494273727,,Lewis and Clark,30049,1,Montana,2003
4991,1.494273727,,Lincoln,30053,1,Montana,2003
4992,1.8974474030000001,,Missoula,30063,1,Montana,2003
4993,1.494273727,,Musselshell,30065,1,Montana,2003
4994,1.494273727,,Ravalli,30081,1,Montana,2003
4995,1.494273727,,Rosebud,30087,1,Montana,2003
4996,1.494273727,,Sanders,30089,1,Montana,2003
4997,1.8974474030000001,,Silver Bow,30093,1,Montana,2003
4998,1.8974474030000001,,Yellowstone,30111,1,Montana,2003
4999,1.494273727,,Cass,31025,1,Nebraska,2003
5000,1.608529681,,Douglas,31055,1,Nebraska,2003
5001,1.494273727,,Hall,31079,1,Nebraska,2003
5002,1.849457527,,Lancaster,31109,1,Nebraska,2003
5003,1.494273727,,Lincoln,31111,1,Nebraska,2003
5004,1.494273727,,Sarpy,31153,1,Nebraska,2003
5005,1.494273727,,Scotts Bluff,31157,1,Nebraska,2003
5006,1.494273727,,Washington,31177,1,Nebraska,2003
5007,1.494273727,,Clark,32003,1,Nevada,2003
5008,1.8974474030000001,,Douglas,32005,1,Nevada,2003
5009,1.642210039,,Washoe,32031,1,Nevada,2003
5010,1.494273727,,White Pine,32033,1,Nevada,2003
5011,1.8974474030000001,,Carson City,32510,1,Nevada,2003
5012,1.494273727,,Belknap,33001,1,New Hampshire,2003
5013,1.494273727,,Cheshire,33005,1,New Hampshire,2003
5014,1.494273727,,Coos,33007,1,New Hampshire,2003
5015,1.494273727,,Grafton,33009,1,New Hampshire,2003
5016,1.608529681,,Hillsborough,33011,1,New Hampshire,2003
5017,1.494273727,,Merrimack,33013,1,New Hampshire,2003
5018,1.494273727,,Rockingham,33015,1,New Hampshire,2003
5019,1.494273727,,Strafford,33017,1,New Hampshire,2003
5020,1.494273727,,Sullivan,33019,1,New Hampshire,2003
5021,1.494273727,,Atlantic,34001,1,New Jersey,2003
5022,1.996041459,,Bergen,34003,1,New Jersey,2003
5023,1.849457527,,Burlington,34005,1,New Jersey,2003
5024,2.028361291,,Camden,34007,1,New Jersey,2003
5025,1.494273727,,Cumberland,34011,1,New Jersey,2003
5026,2.8048175360000003,,Essex,34013,1,New Jersey,2003
5027,1.494273727,,Gloucester,34015,1,New Jersey,2003
5028,2.3071614119999997,,Hudson,34017,1,New Jersey,2003
5029,1.494273727,,Hunterdon,34019,1,New Jersey,2003
5030,1.494273727,,Mercer,34021,1,New Jersey,2003
5031,1.849457527,,Middlesex,34023,1,New Jersey,2003
5032,1.849457527,,Monmouth,34025,1,New Jersey,2003
5033,1.849457527,,Morris,34027,1,New Jersey,2003
5034,1.494273727,,Ocean,34029,1,New Jersey,2003
5035,1.494273727,,Passaic,34031,1,New Jersey,2003
5036,3.2166237669999997,,Union,34039,1,New Jersey,2003
5037,1.494273727,,Warren,34041,1,New Jersey,2003
5038,1.5215452919999999,,Bernalillo,35001,1,New Mexico,2003
5039,1.494273727,,Chaves,35005,1,New Mexico,2003
5040,1.494273727,,Dona Ana,35013,1,New Mexico,2003
5041,1.494273727,,Eddy,35015,1,New Mexico,2003
5042,1.494273727,,Grant,35017,1,New Mexico,2003
5043,1.494273727,,Lea,35025,1,New Mexico,2003
5044,1.494273727,,Sandoval,35043,1,New Mexico,2003
5045,1.494273727,,San Juan,35045,1,New Mexico,2003
5046,1.642210039,,Santa Fe,35049,1,New Mexico,2003
5047,1.494273727,,Valencia,35061,1,New Mexico,2003
5048,1.494273727,,Albany,36001,1,New York,2003
5049,2.8048175360000003,,Bronx,36005,1,New York,2003
5050,1.494273727,,Broome,36007,1,New York,2003
5051,1.494273727,,Chautauqua,36013,1,New York,2003
5052,1.494273727,,Chemung,36015,1,New York,2003
5053,1.494273727,,Dutchess,36027,1,New York,2003
5054,1.5215452919999999,,Erie,36029,1,New York,2003
5055,1.494273727,,Essex,36031,1,New York,2003
5056,1.494273727,,Hamilton,36041,1,New York,2003
5057,1.494273727,,Herkimer,36043,1,New York,2003
5058,1.494273727,,Jefferson,36045,1,New York,2003
5059,1.8974474030000001,,Kings,36047,1,New York,2003
5060,1.494273727,,Madison,36053,1,New York,2003
5061,1.494273727,,Monroe,36055,1,New York,2003
5062,2.028361291,,Nassau,36059,1,New York,2003
5063,3.2166237669999997,,New York,36061,1,New York,2003
5064,1.494273727,,Niagara,36063,1,New York,2003
5065,1.494273727,,Oneida,36065,1,New York,2003
5066,1.849457527,,Onondaga,36067,1,New York,2003
5067,1.494273727,,Orange,36071,1,New York,2003
5068,1.494273727,,Oswego,36075,1,New York,2003
5069,1.494273727,,Putnam,36079,1,New York,2003
5070,2.8048175360000003,,Queens,36081,1,New York,2003
5071,1.494273727,,Rensselaer,36083,1,New York,2003
5072,1.494273727,,Richmond,36085,1,New York,2003
5073,1.494273727,,Saratoga,36091,1,New York,2003
5074,1.494273727,,Schenectady,36093,1,New York,2003
5075,1.494273727,,Steuben,36101,1,New York,2003
5076,1.494273727,,Suffolk,36103,1,New York,2003
5077,1.494273727,,Ulster,36111,1,New York,2003
5078,1.494273727,,Wayne,36117,1,New York,2003
5079,1.494273727,,Westchester,36119,1,New York,2003
5080,1.494273727,,Alamance,37001,1,North Carolina,2003
5081,1.494273727,,Alexander,37003,1,North Carolina,2003
5082,1.494273727,,Avery,37011,1,North Carolina,2003
5083,1.494273727,,Buncombe,37021,1,North Carolina,2003
